DateTime,Title,Link,Description,PubDate
2026-01-26 10:34:09,&quot;원전 2기로는 AI 전력수요 감당 안돼… 최소 20기 필요&quot;,https://n.news.naver.com/mnews/article/014/0005468513?sid=101,"인공지능(AI), 데이터센터, <b>반도체</b> 클러스터 등 전력 다소비 산업이 급증하는 데다 한국이 최근 '탈석탄 동맹... AI 학습과 데이터센터, <b>반도체</b>·배터리 공장 증설, 전기차 보급 확대까지 겹치면서 전력 소비곡선이 급격히... ","Mon, 26 Jan 2026 19:14:00 +0900"
2026-01-26 10:34:09,"한빛레이저, 지난해 영업익 19억원…흑자전환",https://n.news.naver.com/mnews/article/018/0006207508?sid=101,"같은 기간 매출액은 30.76% 증가한 242억4614만원이고, 당기순이익은 24억3627만원으로 흑자전환했다. 한빛레이저 측은 “<b>반도체</b>·전기전자 분야 매출 확대와 운영 효율화에 따라 고정비를 절감했다”고 설명했다.","Mon, 26 Jan 2026 19:11:00 +0900"
2026-01-26 10:34:09,"4년 만에 ‘천스닥’…개미는 팔고, 기관은 쓸어담고(종합)",https://n.news.naver.com/mnews/article/658/0000133493?sid=101,업종별로 보면 코스피 <b>반도체</b>·자동차주 등 대형주가 숨 고르기 국면에 들어갔다. 삼성증권은 “상대적 강세를 보였던 대형주에서 중소형주로 수급이 이동하면서 코스피 대비 부진했던 코스닥이 높은 상승률을... ,"Mon, 26 Jan 2026 19:11:00 +0900"
2026-01-26 10:34:09,&quot;석탄 줄이고 AI 키우려면 재생만으론 불가&quot; 실용 택했다,https://n.news.naver.com/mnews/article/057/0001932125?sid=101,경제를 살리려면 AI와 <b>반도체</b> 등의 전력 공급 문제를 해결해야 하는 만큼 이념보다 실용을 택했다는 평가가 나옵니다. 이어서 이혁근 기자입니다. 30년 동안 가동되던 충남태안 석탄화력발전소 1호기가 멈춰 섭니다.... ,"Mon, 26 Jan 2026 19:10:00 +0900"
2026-01-26 10:34:09,"이상일 용인시장, 김윤덕 국토부 장관 만나 이전 반대 시민 서명 전달",http://www.bizwnews.com/news/articleView.html?idxno=122852,이상일 용인특례시장이 용인 <b>반도체</b> 클러스터의 지방 이전에 반대하는 시민들의 뜻을 정부에 공식 전달했다.  사진=용인시 이상일 용인특례시장이 용인 <b>반도체</b> 클러스터의 지방 이전에 반대하는 시민들의 뜻을 정부에... ,"Mon, 26 Jan 2026 19:10:00 +0900"
2026-01-26 10:34:09,"'오천피' 낙수효과? 코스닥, 4년 만에 '천스닥' 돌파",https://n.news.naver.com/mnews/article/437/0000475390?sid=101,"오천피의 주역인 <b>반도체</b>와 로봇이 코스닥에서 낙수효과를 내면서 관련 중소형주들이 크게 올랐습니다.... 코스피 5000 돌파를 이끈 <b>반도체</b>와 로봇주의 낙수효과가 컸습니다. <b>반도체</b>용 소재부품장비주, 이른바... ","Mon, 26 Jan 2026 19:10:00 +0900"
2026-01-26 10:34:09,"미래에셋자산운용, <b>반도체</b> ETF 성과 앞세워 투자 이벤트",https://www.thepublic.kr/news/articleView.html?idxno=292120,미래에셋자산운용은 코스피 5000P 시대를 맞아 'TIGER ETF와 함께하는 <b>반도체</b> 투자 이벤트'를 진행한다고 26일 밝혔다. 이번 이벤트는 국내 증시 상승을 견인한 한국 <b>반도체</b> 산업에 투자하는 'TIGER <b>반도체</b>TOP10 ETF... ,"Mon, 26 Jan 2026 19:06:00 +0900"
2026-01-26 10:34:09,"미국은 먼데, 수요는 급하다… HBM 투자 셈법 달라진 메모리 3社",https://www.thepublic.kr/news/articleView.html?idxno=292110,인공지능(AI) 인프라 확산으로 고대역폭 메모리(HBM) 수요가 급증하는 가운데 글로벌 메모리 <b>반도체</b> 업체들의 생산 능력(CAPA) 확대 전략이 뚜렷하게 갈라지고 있다. <b>반도체</b> 공급망을 미국 중심으로 재편하려는 트럼프... ,"Mon, 26 Jan 2026 19:06:00 +0900"
2026-01-26 10:34:09,"광주·전남 행정통합, ‘경제도약·일자리 창출’ 기대",https://news.mtn.co.kr/news-detail/2026012618522745801,"강기정 시장을 비롯해 <b>반도체</b>, 인공지능, 에너지 등 첨단 산업계와 경제단체, 농민단체, 광주연구원 관계자 등 100여명이 참석해 통합 추진 배경과 특별법 내용, 향후 계획에 대한 설명을 들었다.참석자들은 광역경제권... ","Mon, 26 Jan 2026 19:06:00 +0900"
2026-01-26 10:34:09,SK에코플랜트 시공 용인 <b>반도체</b> 공사현장서 주52시간 위반 적발,https://www.thepublic.kr/news/articleView.html?idxno=292108,용인 <b>반도체</b> 클러스터 공사 현장에서 주52시간제 위반과 임금체불이 적발돼 고용노동부가 시정 지시와 추가 근로감독에 나섰다. 26일 고용노동부는 지난 22일 SK에코플랜트가 시공 중인 용인 <b>반도체</b> 클러스터 공사 현장... ,"Mon, 26 Jan 2026 19:06:00 +0900"
2026-01-26 10:34:09,"광주시의회, 전남도의회에 행정통합 ‘공동 TF’ 제안",https://news.mtn.co.kr/news-detail/2026012618073125237,미래 산업 육성 기반 마련을 위해 ▲AI·<b>반도체</b> 등 미래 산업에 대한 국가 지원 의무화 ▲자치구 재정 손실 방지를 위한 조정교부금 특례 신설 ▲통합 전 공무원 근무지 보장 등 재정적·인력적 안정화를 위한 조항들도... ,"Mon, 26 Jan 2026 19:06:00 +0900"
2026-01-26 10:34:09,"KOTRA, '2026 해외지역본부 전략회의' 개최…'최대 수출·투자' 다짐",http://www.issuenbiz.com/news/articleView.html?idxno=71979,권역별로는 ▲미국 관세 판결에 따른 후속조치 및 전략적 해외진출 방안 ▲중국 순방 후속에 따른 공급망 소비재 협력방안 ▲EU 현장 기회요인 활용 다변화 사업 방안 ▲일본 4대 전략사업(수소·배터리·<b>반도체</b>·조선)... ,"Mon, 26 Jan 2026 19:04:00 +0900"
2026-01-26 10:34:09,"이상일 용인시장, 김윤덕 장관에 용인 <b>반도체</b> 클러스터 지방이전 반대 ...",https://www.nspna.com/news/?mode=view&newsid=799444,“용인 <b>반도체</b> 국가산단 등 이전 주장에 시민들 단호한 태도로 서명…용인시민 뜻 잘 헤아려 달라&quot; 이상일 경기 용인특례시장은 26일 오후 정부세종청사에서 김윤덕 국토교통부 장관에게 ‘용인 첨단시스템<b>반도체</b>... ,"Mon, 26 Jan 2026 19:04:00 +0900"
2026-01-26 10:34:09,"이상일 용인시장, ‘중부권광역급행철도’ 신속 추진 촉구 공동건의문...",https://www.nspna.com/news/?mode=view&newsid=799432,"물론 <b>반도체</b>산업 등 인재들에 큰 교통편의 제공할 것&quot; 이상일 경기 용인특례시장은 26일 오후... 아니라 <b>반도체</b>산업 등에 종사하는 근로자들의 교통편의를 획기적으로 증진할 수 있는 사업”이라며 “서울, 수도권... ","Mon, 26 Jan 2026 19:04:00 +0900"
2026-01-26 10:34:09,"구미시, ‘2026년 주요업무 세부실행계획 보고회’ 실시",https://www.nspna.com/news/?mode=view&newsid=799345,"통해 <b>반도체</b>, 방산 등 국가 전략산업의 핵심 거점으로 도약할 계획이다. 산업도시 이미지를 넘어 머물고 싶은 도시, 낭만과 문화가 흐르는 축제도시로 탈바꿈하기 위한 노력은 올해도 계속된다. 구미라면축제... ","Mon, 26 Jan 2026 19:04:00 +0900"
2026-01-26 10:34:09,"[증권투자업계동향]증권사, 퀀트·WM 강화로 경쟁력 제고…코스닥은 5년...",https://www.nspna.com/news/?mode=view&newsid=799434,인공지능 테마 내 <b>반도체</b>·메모리 종목을 향한 투자자들의 선택도 두드러졌다. AI·<b>반도체</b> 압축투자 상장지수펀드(ETF)가 상장 이후 8영업일 만에 순자산 1000억원을 돌파한 것. 향후 자본시장의 변동성 확대 국면... ,"Mon, 26 Jan 2026 19:04:00 +0900"
2026-01-26 10:34:09,"이상일 용인시장, 국토부 장관에 ‘경기남부광역철도’ 국가철도망 반영...",https://www.nspna.com/news/?mode=view&newsid=799427,용인 <b>반도체</b> 국가산단 정상 추진 강조 ‘범정부 추진단 회의’ 개최 요구 이상일 경기 용인특례시장은 26일 정부세종청사에서 김윤덕 국토교통부 장관에게 ‘용인 첨단시스템<b>반도체</b> 클러스터 국가산업단지’ 정상... ,"Mon, 26 Jan 2026 19:04:00 +0900"
2026-01-26 10:34:09,"안성시, 중부권 광역급행철도 조기 추진 공동건의문 국토부 전달",https://www.nspna.com/news/?mode=view&newsid=799424,"중부권 광역급행철도는 서울 잠실에서 출발해 안성과 청주공항 등을 연결하는 사업으로 안성의 경우, <b>반도체</b> 등 산업 경쟁력 증진과 수도권·충청권 간 물류 강화, 일자리 창출, 인구 증가, 이동 편의성 증진, 정주여건 개선... ","Mon, 26 Jan 2026 19:04:00 +0900"
2026-01-26 10:34:09,전북도의회 &quot;尹 내란 우두머리 엄벌하라&quot;,http://sjbnews.com/news/news.php?number=870354,"지역사회에 큰 파문을 일으킨 이른바 ‘에너지 식민지화’ 논란의 원흉인 경기도 용인 <b>반도체</b> 클러스터... 용인 <b>반도체</b> 클러스터 새만금 이전도 강력 촉구했다. 도의회는 “현재 수도권, 특히 용인 지역에 <b>반도체</b> 산업이... ","Mon, 26 Jan 2026 19:03:00 +0900"
2026-01-26 10:34:09,"최정호 전 국토부 차관, 용인 <b>반도체</b> 클러스터 익산-새만금 공동 유치 ...",http://sjbnews.com/news/news.php?number=870347,최정호 전 국토교통부 차관은 26일 ‘최정호의 익산여지도 프로젝트’의 제7호 정책으로 ‘용인 <b>반도체</b> 클러스터의 익산-새만금 공동 유치’를 제안했다. 이날 최정호 전 차관은 “최근 도내 일부 정치권에서 용인 <b>반도체</b>... ,"Mon, 26 Jan 2026 19:03:00 +0900"
2026-01-26 10:34:09,“신규 원전 계획대로 추진…2037·2038년 준공”,https://n.news.naver.com/mnews/article/056/0012112533?sid=101,AI와 <b>반도체</b> 등 신산업 전력 수요를 충당하려면 원전 없이는 안 된다는 판단이 작용한 것으로 보입니다. 이도윤 기자가 보도합니다. [리포트] 경북 울진에 들어선 신한울 1호기 원자력 발전소입니다. 최대 출력 1.... ,"Mon, 26 Jan 2026 19:03:00 +0900"
2026-01-26 10:34:09,"조용식 익산시장 출마예정자, <b>반도체</b> 지산지소 시대 ...익산역을 호남권...",http://sjbnews.com/news/news.php?number=870342,"호남으로의 <b>반도체</b> 산업 분산 배치는 시대적 소명이며, 익산시가 그 흐름의 가장 핵심적인 배후 거점이 될 것”이라고 밝혔다. 조용식 출마예정자는 “이재명 대통령이 용인 <b>반도체</b> 클러스터의 전력(13GW) 공급과 용수... ","Mon, 26 Jan 2026 19:02:00 +0900"
